date,power_price_eur_mwh,gas_price_eur_mwh,carbon_price_eur_t,fuel_cost_eur_mwh,carbon_cost_eur_mwh,css
2022-06-07,183.88,79.608001708984375,81.31,159.21600341796875,16.262,8.401996582031245
2022-06-08,190.35,79.40699768066406,79.81,158.81399536132813,15.962000000000002,15.574004638671868
2022-06-09,185.49,84.87999725341797,81.01,169.75999450683594,16.202,-0.47199450683593014
2022-06-10,185.75,82.46399688720703,81.86,164.92799377441406,16.372,4.450006225585938
2022-06-13,165.56,83.4020004272461,81.54,166.8040008544922,16.308000000000003,-17.55200085449219
2022-06-14,194.98,97.04000091552734,84.15,194.0800018310547,16.830000000000002,-15.9300018310547
2022-06-15,211.83,120.33200073242188,86.2,240.66400146484375,17.240000000000002,-46.07400146484374
2022-06-16,201.97,124.36399841308594,83,248.72799682617188,16.6,-63.35799682617188
2022-06-17,255.43,117.73799896240234,82.37,235.4759979248047,16.474,3.480002075195319
2022-06-21,288.59,125.55999755859375,84.73,251.1199951171875,16.946,20.524004882812473
2022-06-22,323.34,127.1709976196289,81.88,254.3419952392578,16.376,52.62200476074216
2022-06-23,295.08,133.3470001220703,84.13,266.6940002441406,16.826,11.559999755859359
2022-06-24,274.3,128.5050048828125,83.43,257.010009765625,16.686000000000003,0.6039902343750079
2022-06-27,316.65,129.45899963378906,85.05,258.9179992675781,17.01,40.72200073242185
2022-06-28,331.52,129.17599487304688,87.4,258.35198974609375,17.48,55.68801025390623
2022-06-29,315.54,139.58799743652344,88.35,279.1759948730469,17.669999999999998,18.694005126953147
2022-06-30,325.48,144.51400756835938,90.16,289.02801513671875,18.032,18.419984863281268
2022-07-01,314.38,147.78399658203125,85.58,295.5679931640625,17.116,1.6960068359374958
2022-07-05,318.37,165.072998046875,83.19,330.14599609375,16.638,-28.413996093749997
2022-07-06,303.54,170.99899291992188,83.22,341.99798583984375,16.644000000000002,-55.101985839843735
2022-07-07,213.22,183.18299865722656,84.92,366.3659973144531,16.984,-170.12999731445314
2022-07-08,295.92,175.21200561523438,82.79,350.42401123046875,16.558000000000003,-71.06201123046874
2022-07-11,372.59,164.52000427246094,84.36,329.0400085449219,16.872,26.6779914550781
2022-07-12,377.66,172.60899353027344,85.65,345.2179870605469,17.130000000000003,15.312012939453147
2022-07-13,352.16,180.5050048828125,83.86,361.010009765625,16.772000000000002,-25.622009765624977
2022-07-14,367.38,175.0330047607422,83.97,350.0660095214844,16.794,0.51999047851562
2022-07-15,329.92,159.56700134277344,85.38,319.1340026855469,17.076,-6.29000268554686
2022-07-18,396.07,157.25799560546875,84.94,314.5159912109375,16.988,64.5660087890625
2022-07-19,397.09,154.45700073242188,83.65,308.91400146484375,16.73,71.44599853515622
2022-07-20,332.7,155.03799438476563,78.84,310.07598876953125,15.768,6.856011230468738
2022-07-21,396.73,155.60000610351563,78.11,311.20001220703125,15.622,69.90798779296877
2022-07-22,377.45,159.86399841308594,76.3,319.7279968261719,15.26,42.462003173828116
2022-07-25,309.81,176.61599731445313,76.37,353.23199462890625,15.274000000000001,-58.69599462890625
2022-07-26,316.57,199.91799926757813,76.68,399.83599853515625,15.336000000000002,-98.60199853515626
2022-07-27,424.49,205.22500610351563,76.14,410.45001220703125,15.228000000000002,-1.1880122070312424
2022-07-28,473.25,198.92999267578125,78.96,397.8599853515625,15.792,59.5980146484375
2022-07-29,438.65,190.9149932861328,78.55,381.8299865722656,15.71,41.11001342773435
2022-08-01,424.62,200.79400634765625,80.58,401.5880126953125,16.116,6.915987304687505
2022-08-02,380.51,205.1739959716797,81.95,410.3479919433594,16.39,-46.227991943359385
2022-08-03,384.83,199.19500732421875,83.99,398.3900146484375,16.798,-30.358014648437514
2022-08-04,414.16,199.2480010986328,84.19,398.4960021972656,16.838,-1.174002197265601
2022-08-05,380.31,196.32000732421875,84.76,392.6400146484375,16.952,-29.2820146484375
2022-08-08,359.55,193.05499267578125,83.81,386.1099853515625,16.762,-43.32198535156249
2022-08-09,344.87,192.1840057373047,85.93,384.3680114746094,17.186000000000003,-56.68401147460938
2022-08-10,335.08,205.36700439453125,85.92,410.7340087890625,17.184,-92.83800878906251
2022-08-11,368.15,208.11000061035156,87.55,416.2200012207031,17.51,-65.58000122070315
2022-08-12,436.8,206.10800170898438,88.87,412.21600341796875,17.774,6.8099965820312605
2022-08-15,426.6,220.11000061035156,90.78,440.2200012207031,18.156000000000002,-31.776001220703105
2022-08-16,490.79,225.91400146484375,92.08,451.8280029296875,18.416,20.54599707031252
2022-08-17,551.95,225.8350067138672,95.8,451.6700134277344,19.16,81.11998657226567
2022-08-18,563.76,241.00399780273438,96.04,482.00799560546875,19.208000000000002,62.54400439453124
2022-08-19,515.1,244.5500030517578,98.01,489.1000061035156,19.602000000000004,6.397993896484394
2022-08-22,563.81,276.74798583984375,92.17,553.4959716796875,18.434,-8.119971679687556
2022-08-23,605.13,269.04901123046875,89.29,538.0980224609375,17.858,49.17397753906249
2022-08-24,624.34,292.1499938964844,89.24,584.29998779296875,17.848,22.192012207031283
2022-08-25,599.83,321.41400146484375,89.31,642.8280029296875,17.862000000000002,-60.86000292968746
2022-08-26,699.44,339.1960144042969,90.31,678.39202880859375,18.062,2.9859711914063034
2022-08-29,658.41,272.6029968261719,86.66,545.20599365234375,17.332,95.87200634765622
2022-08-30,660.24,252.93699645996094,80.81,505.8739929199219,16.162000000000003,138.20400708007813
2022-08-31,604.49,239.90699768066406,80.03,479.8139953613281,16.006,108.67000463867188
2022-09-01,571.2,243.00399780273438,80.79,486.00799560546875,16.158,69.0340043945313
2022-09-02,422.25,214.6649932861328,77.89,429.3299865722656,15.578000000000001,-22.657986572265628
2022-09-06,417.27,239.8419952392578,69.88,479.6839904785156,13.975999999999999,-76.38999047851564
2022-09-07,462.47,213.88299560546875,69.03,427.7659912109375,13.806000000000001,20.898008789062526
2022-09-08,443.52,220.54100036621094,67.24,441.0820007324219,13.448,-11.010000732421894
2022-09-09,345.7,207.09100341796875,66.08,414.1820068359375,13.216000000000001,-81.69800683593752
2022-09-12,408.03,190.58799743652344,71.82,381.1759948730469,14.363999999999999,12.490005126953099
2022-09-13,392.37,198.61199951171875,69.75,397.2239990234375,13.950000000000001,-18.8039990234375
2022-09-14,455.81,217.8820037841797,72.54,435.7640075683594,14.508000000000003,5.537992431640625
2022-09-15,369.37,214.2830047607422,71.85,428.5660095214844,14.37,-73.566009521484375
2022-09-16,201.2,187.79299926757813,73.27,375.58599853515625,14.654,-189.03999853515626
2022-09-19,261.68,182.26199340820313,71.1,364.52398681640625,14.219999999999999,-117.06398681640624
2022-09-20,363.42,194.25900268554688,71.14,388.51800537109375,14.228000000000002,-39.326005371093736
2022-09-21,379.94,189.781005859375,69.79,379.56201171875,13.958000000000002,-13.580011718750004
2022-09-22,387.89,187.46800231933594,70.44,374.9360046386719,14.088000000000001,-1.1340046386718896
2022-09-23,368.33,185.4949951171875,65.77,370.989990234375,13.154,-15.813990234375016
2022-09-26,245.93,173.83399963378906,70.33,347.6679992675781,14.066,-115.80399926757812
2022-09-27,310.21,186.0989990234375,67.96,372.197998046875,13.591999999999999,-75.57999804687502
2022-09-28,386.2,207.18699645996094,65.15,414.3739929199219,13.030000000000001,-41.20399291992189
2022-09-29,417.14,187.6649932861328,65.73,375.3299865722656,13.146,28.66401342773436
2022-09-30,315.49,188.8000030517578,66.73,377.6000061035156,13.346000000000002,-75.45600610351562
2022-10-03,209.35,169.91200256347656,65.94,339.8240051269531,13.188,-143.66200512695312
2022-10-04,246.31,161.9499969482422,66.92,323.8999938964844,13.384,-90.97399389648437
2022-10-05,103.19,173.6929931640625,67.07,347.385986328125,13.414,-257.609986328125
2022-10-06,100.8,175.71200561523438,68.96,351.42401123046875,13.792,-264.4160112304687
2022-10-07,163.89,156.20700073242188,69.85,312.41400146484375,13.969999999999999,-162.49400146484376
2022-10-10,162.09,154.1179962158203,66.77,308.2359924316406,13.354,-159.49999243164064
2022-10-11,259.87,156.781005859375,66.34,313.56201171875,13.268,-66.96001171875
2022-10-12,282.54,160.19000244140625,66.71,320.3800048828125,13.341999999999999,-51.18200488281248
2022-10-13,257.46,153.8090057373047,68.84,307.6180114746094,13.768,-63.926011474609396
2022-10-14,260.65,141.9969940185547,68.02,283.9939880371094,13.604,-36.9479880371094
2022-10-17,152.61,127.97799682617188,67.51,255.95599365234375,13.502000000000002,-116.84799365234375
2022-10-18,183.18,113.22200012207031,67.77,226.44400024414063,13.554,-56.81800024414062
2022-10-19,168.45,112.51000213623047,67.29,225.02000427246094,13.458000000000002,-70.02800427246095
2022-10-20,140.22,127.14700317382813,66.87,254.29400634765625,13.374000000000002,-127.44800634765625
2022-10-21,163.45,113.57599639892578,68.72,227.15199279785156,13.744,-77.44599279785157
2022-10-24,80.62,99.16999816894531,72.32,198.33999633789063,14.463999999999999,-132.18399633789062
2022-10-25,105.4,99.79399871826172,77.11,199.58799743652344,15.422,-109.60999743652343
2022-10-26,121.4,104.31999969482422,75.79,208.63999938964844,15.158000000000001,-102.39799938964843
2022-10-27,124.69,107.38400268554688,80.21,214.76800537109375,16.041999999999998,-106.12000537109375
2022-10-28,105.52,112.24400329589844,81.21,224.48800659179688,16.242,-135.21000659179688
2022-10-31,145.22,123.35199737548828,79.97,246.70399475097656,15.994,-117.47799475097656
2022-11-01,68.85,116.19300079345703,76.72,232.38600158691406,15.344000000000001,-178.88000158691406
2022-11-02,71.97,125.86299896240234,76.7,251.7259979248047,15.340000000000002,-195.0959979248047
2022-11-03,103.01,125.44499969482422,76.28,250.88999938964844,15.256,-163.13599938964845
2022-11-04,178.54,114.78600311279297,76.36,229.57200622558594,15.272,-66.30400622558595
2022-11-07,76.1,109.68299865722656,77.49,219.36599731445313,15.498,-158.76399731445312
2022-11-08,95.15,118.14700317382813,76.06,236.29400634765625,15.212000000000002,-156.35600634765623
2022-11-09,126.72,113.14399719238281,72.76,226.28799438476563,14.552000000000001,-114.11999438476563
2022-11-10,137.25,113.4520034790039,73.05,226.9040069580078,14.61,-104.26400695800781
2022-11-11,125.38,97.852996826171875,75.84,195.70599365234375,15.168000000000001,-85.49399365234376
2022-11-14,160.8,113.7040023803711,75.23,227.4080047607422,15.046000000000001,-81.65400476074218
2022-11-15,177.29,124.10399627685547,76.65,248.20799255371094,15.330000000000002,-86.24799255371094
2022-11-16,143.76,113.9000015258789,73.41,227.8000030517578,14.682,-98.72200305175782
2022-11-17,99.9,112.55599975585938,72.4,225.11199951171875,14.480000000000002,-139.69199951171873
2022-11-18,171.03,115.50900268554688,72.47,231.01800537109375,14.494,-74.48200537109375
2022-11-21,253.82,116.12799835205078,74.28,232.25599670410156,14.856000000000002,6.708003295898429
2022-11-22,203.88,119.63899993896484,73.87,239.2779998779297,14.774000000000001,-50.17199987792969
2022-11-23,177.98,129.6199951171875,75.87,259.239990234375,15.174000000000001,-96.43399023437502
2022-11-25,257.93,124.37000274658203,78.97,248.74000549316406,15.794,-6.604005493164056
2022-11-28,291.64,123.28199768066406,78.59,246.56399536132813,15.718000000000002,29.358004638671858
2022-11-29,371.64,132.28599548339844,81.39,264.5719909667969,16.278000000000002,90.7900090332031
2022-11-30,393.7,146.39700317382813,84.9,292.79400634765625,16.98,83.92599365234373
2022-12-01,394.36,139.25799560546875,84.88,278.5159912109375,16.976,98.86800878906251
2022-12-02,339.2,135.56199645996094,87.98,271.1239929199219,17.596,50.48000708007811
2022-12-05,341.26,134.69900512695313,87.17,269.39801025390625,17.434,54.42798974609374
2022-12-06,386.44,138.48800659179688,88.61,276.97601318359375,17.722,91.74198681640624
2022-12-07,324.83,149.2449951171875,88.19,298.489990234375,17.638,8.702009765624982
2022-12-08,387.53,138.89300537109375,88.93,277.7860107421875,17.786,91.95798925781247
2022-12-09,411.04,139.11300659179688,87.73,278.22601318359375,17.546000000000003,115.26798681640626
2022-12-12,433.93,136.58999633789063,89.81,273.17999267578125,17.962,142.78800732421877
2022-12-13,444.48,137.5290069580078,88.99,275.0580139160156,17.798,151.6239860839844
2022-12-14,443.88,131.51100158691406,86.19,263.0220031738281,17.238,163.61999682617187
2022-12-15,396.96,134.76699829101563,85.2,269.53399658203125,17.040000000000003,110.38600341796872
2022-12-16,411.31,115.45099639892578,83.68,230.90199279785156,16.736,163.67200720214845
2022-12-19,191.93,108.54299926757813,84.69,217.08599853515625,16.938,-42.093998535156246
2022-12-20,185.82,105.68800354003906,86.87,211.37600708007813,17.374000000000002,-42.930007080078134
2022-12-21,214.6,97.75199890136719,85.6,195.50399780273438,17.12,1.9760021972656183
2022-12-22,192.64,91.93800354003906,86.85,183.87600708007813,17.37,-8.60600708007814
2022-12-23,185.89,82.97699737548828,86.85,165.95399475097656,17.37,2.566005249023423
2022-12-27,91.73,80.042999267578125,86.08,160.08599853515625,17.216,-85.57199853515624
2022-12-28,45.9,81.35099792480469,84.13,162.70199584960938,16.826,-133.62799584960936
2022-12-29,13.58,83.83000183105469,82.36,167.66000366210938,16.472,-170.55200366210937
2022-12-30,14.63,76.31500244140625,79.4,152.6300048828125,15.880000000000003,-153.8800048828125
2023-01-03,145.95,72.31400299072266,80.42,144.6280059814453,16.084,-14.762005981445323
2023-01-04,58.94,65.022003173828125,75.4,130.04400634765625,15.080000000000002,-86.18400634765625
2023-01-05,107.46,72.4219970703125,76.24,144.843994140625,15.248,-52.631994140625004
2023-01-06,117.47,69.53399658203125,75.55,139.0679931640625,15.11,-36.7079931640625
2023-01-09,129.29,74.302001953125,79.1,148.60400390625,15.82,-35.13400390625001
2023-01-10,123.13,70.07099914550781,78.38,140.14199829101563,15.676,-32.68799829101563
2023-01-11,84.08,65.34600067138672,76.64,130.69200134277344,15.328000000000001,-61.94000134277344
2023-01-12,70.74,66.80899810791016,77.76,133.6179962158203,15.552000000000001,-78.42999621582032
2023-01-13,66.64,64.81199645996094,77.2,129.62399291992188,15.440000000000001,-78.42399291992187
2023-01-17,133.57,60.06100082397461,77.21,120.12200164794922,15.442,-1.9940016479492257
2023-01-18,143.76,61.70899963378906,81.42,123.41799926757813,16.284000000000002,4.058000732421863
2023-01-19,148.21,60.71699905395508,81.86,121.43399810791016,16.372,10.404001892089852
2023-01-20,180.66,66.89800262451172,82.6,133.79600524902344,16.52,30.34399475097656
2023-01-23,202.73,65.9990005493164,81.8,131.9980010986328,16.36,54.37199890136718
2023-01-24,202.69,58.26900100708008,79.62,116.53800201416016,15.924000000000001,70.22799798583983
2023-01-25,181.74,56.65999984741211,82.28,113.31999969482422,16.456,51.96400030517579
2023-01-26,167.67,54.814998626708984,86.81,109.62999725341797,17.362000000000002,40.67800274658202
2023-01-27,168.76,55.42499923706055,86.94,110.8499984741211,17.388,40.52200152587889
2023-01-30,74.21,55.15599822998047,87.21,110.31199645996094,17.442,-53.543996459960944
2023-01-31,117.32,57.35200119018555,90.13,114.7040023803711,18.026,-15.4100023803711
2023-02-01,93.08,59.527000427246094,92.65,119.05400085449219,18.53,-44.50400085449219
2023-02-02,136.15,57.040000915527344,90.65,114.08000183105469,18.130000000000003,3.9399981689453156
2023-02-03,102.61,57.888999938964844,90.9,115.77799987792969,18.180000000000003,-31.34799987792969
2023-02-06,172.96,58.10900115966797,87.96,116.21800231933594,17.592,39.14999768066407
2023-02-07,172.92,55.40299987792969,87.9,110.80599975585938,17.580000000000002,44.534000244140614
2023-02-08,152.1,53.6870002746582,87.59,107.3740005493164,17.518,27.207999450683587
2023-02-09,132.54,52.73400115966797,88.49,105.46800231933594,17.698,9.373997680664054
2023-02-10,125.92,53.946998596191406,90.44,107.89399719238281,18.088,-0.06199719238281176
2023-02-13,163.5,51.707000732421875,89.35,103.41400146484375,17.87,42.215998535156245
2023-02-14,154.49,52.38600158691406,88.62,104.77200317382813,17.724,31.993996826171884
2023-02-15,143.52,54.715999603271484,91.51,109.43199920654297,18.302000000000003,15.786000793457038
2023-02-16,136.73,52.01100158691406,95.13,104.02200317382813,19.026,13.681996826171865
2023-02-17,81.15,49.047000885009766,93.33,98.09400177001953,18.666,-35.61000177001952
2023-02-21,122.45,48.54199981689453,97.12,97.08399963378906,19.424000000000003,5.942000366210937
2023-02-22,148.65,50.56800079345703,93.45,101.13600158691406,18.69,28.823998413085942
2023-02-23,146.12,50.779998779296875,93.84,101.55999755859375,18.768,25.792002441406254
2023-02-24,118.3,51.01300048828125,94.79,102.0260009765625,18.958000000000002,-2.684000976562505
2023-02-27,152.27,47.29899978637695,96.9,94.5979995727539,19.380000000000003,38.2920004272461
2023-02-28,148.05,46.665000915527344,95.88,93.33000183105469,19.176,35.54399816894532
2023-03-01,142.97,47.08399963378906,93.8,94.167999267578125,18.76,30.042000732421872
2023-03-02,144.31,46.814998626708984,90.1,93.62999725341797,18.02,32.66000274658204
2023-03-03,136.76,44.97999954223633,89.27,89.95999908447266,17.854,28.946000915527335
2023-03-06,150.67,42.14899826049805,89.96,84.2979965209961,17.992,48.38000347900389
2023-03-07,106.87,43.369998931884766,92.87,86.73999786376953,18.574,1.5560021362304717
2023-03-08,138.89,42.3390007019043,94.76,84.6780014038086,18.952,35.259998596191394
2023-03-09,127.2,43.5989990234375,95.4,87.197998046875,19.080000000000002,20.922001953125
2023-03-10,115.61,52.856998443603516,96.83,105.71399688720703,19.366,-9.469996887207031
2023-03-13,37.14,49.58399963378906,92.99,99.167999267578125,18.598,-80.62599926757812
2023-03-14,71.48,44.185001373291016,89.73,88.37000274658203,17.946,-34.836002746582025
2023-03-15,127.72,42.904998779296875,86.65,85.80999755859375,17.330000000000002,24.580002441406247
2023-03-16,105.57,44.340999603271484,85.27,88.68199920654297,17.054,-0.16599920654297406
2023-03-17,92.35,42.856998443603516,85.57,85.71399688720703,17.114,-10.477996887207038
2023-03-20,125.17,39.32500076293945,85.18,78.6500015258789,17.036,29.483998474121094
2023-03-21,115.05,42.400001525878906,87.38,84.80000305175781,17.476,12.773996948242186
2023-03-22,80.18,39.974998474121094,86.63,79.94999694824219,17.326,-17.09599694824218
2023-03-23,74.71,43.18600082397461,90.18,86.37200164794922,18.036,-29.698001647949226
2023-03-24,53.12,41.09400177001953,85.4,82.18800354003906,17.080000000000002,-46.14800354003907
2023-03-27,92.32,42.52799987792969,88.13,85.055999755859375,17.626,-10.361999755859383
2023-03-28,113.15,42.75199890136719,89.4,85.503997802734375,17.880000000000003,9.766002197265628
2023-03-29,116.54,42.803001403808594,90.02,85.60600280761719,18.004,12.929997192382817
2023-03-30,81.44,43.60900115966797,90.8,87.21800231933594,18.16,-23.93800231933594
2023-03-31,97.59,47.845001220703125,91.75,95.69000244140625,18.35,-16.450002441406248
2023-04-03,114.8,51.367000579833984,96,102.73400115966797,19.200000000000003,-7.134001159667974
2023-04-04,132.07,46.56800079345703,94.98,93.13600158691406,18.996000000000002,19.93799841308593
2023-04-05,140.97,44.57500076293945,97.01,89.1500015258789,19.402,32.41799847412109
2023-04-06,124.28,43.125,96.75,86.25,19.35,18.68
2023-04-11,59.99,43.69200134277344,97.47,87.384002685546875,19.494,-46.88800268554687
2023-04-12,107.69,42.880001068115234,96.27,85.76000213623047,19.254,2.6759978637695276
2023-04-13,108.41,42.09299850463867,94.39,84.18599700927734,18.878,5.346002990722653
2023-04-14,128.8,41.14899826049805,94.11,82.2979965209961,18.822,27.68000347900392
2023-04-17,124.24,41.12699890136719,92.91,82.253997802734375,18.582,23.40400219726562
2023-04-18,108.23,42.72200012207031,95.15,85.444000244140625,19.03,3.755999755859378
2023-04-19,87.52,40.29800033569336,94.39,80.59600067138672,18.878,-11.954000671386723
2023-04-20,111.71,40.564998626708984,91.74,81.12999725341797,18.348,12.232002746582026
2023-04-21,89.47,40.16400146484375,89.86,80.3280029296875,17.972,-8.830002929687502
2023-04-24,104.6,39.92499923706055,88.56,79.8499984741211,17.712,7.038001525878901
2023-04-25,101,39.83300018310547,86.81,79.66600036621094,17.362000000000002,3.9719996337890606
2023-04-26,110.72,38.55099868774414,86.24,77.10199737548828,17.248,16.370002624511717
2023-04-27,112.09,39.03900146484375,86.68,78.0780029296875,17.336000000000002,16.6759970703125
2023-04-28,106,38.53799819946289,87.65,77.07599639892578,17.53,11.394003601074218
2023-05-01,87.55,38.83399963378906,85.63,77.667999267578125,17.126,-7.243999267578129
2023-05-02,106.1,37.52899932861328,88.52,75.05799865722656,17.704,13.338001342773431
2023-05-03,107.8,36.78200149536133,85.15,73.56400299072266,17.03,17.20599700927734
2023-05-04,97.5,35.65299987792969,84.5,71.305999755859375,16.900000000000002,9.294000244140623
2023-05-05,96.05,36.57400131225586,84.96,73.14800262451172,16.992,5.9099973754882775
2023-05-08,96.37,36.874000549316406,85.59,73.74800109863281,17.118000000000002,5.50399890136719
2023-05-09,94.64,35.95000076293945,87.51,71.9000015258789,17.502000000000002,5.237998474121092
2023-05-10,107.89,34.99300003051758,89.06,69.98600006103516,17.812,20.091999938964843
2023-05-11,116.14,34.99300003051758,88.57,69.98600006103516,17.714,28.439999938964846
2023-05-12,100.51,32.766998291015625,88.93,65.53399658203125,17.786,17.190003417968754
